csu,variable,shock,horizon,irf
aave_v3_gnosis,basket_return,return_shock,9,-0.0003753551456762775
aave_v3_gnosis,basket_return,return_shock,10,0.00018829132255521156
aave_v3_gnosis,basket_return,return_shock,11,-7.626839011291776e-06
aave_v3_gnosis,basket_return,return_shock,12,6.330446027215888e-05
aave_v3_gnosis,basket_return,return_shock,13,7.069025205808161e-06
aave_v3_gnosis,basket_return,return_shock,14,1.734612628961558e-05
aave_v3_gnosis,basket_return,return_shock,15,5.28244370667283e-06
aave_v3_gnosis,basket_return,return_shock,16,7.066615333887186e-06
aave_v3_gnosis,basket_return,return_shock,17,3.4932337496195866e-06
aave_v3_gnosis,basket_return,return_shock,18,2.9805388488777396e-06
aave_v3_gnosis,basket_return,return_shock,19,1.737687612948292e-06
aave_v3_gnosis,basket_return,return_shock,20,1.302706513781743e-06
aave_v3_gnosis,basket_return,return_shock,21,8.292223905158195e-07
aave_v3_gnosis,basket_return,return_shock,22,5.932682178157276e-07
aave_v3_gnosis,basket_return,return_shock,23,3.9205022371006897e-07
aave_v3_gnosis,basket_return,return_shock,24,2.7226416467834236e-07
aave_v3_gnosis,basket_return,return_shock,25,1.8292994723886364e-07
aave_v3_gnosis,basket_return,return_shock,26,1.2564863892917794e-07
aave_v3_gnosis,basket_return,return_shock,27,8.504970029680635e-08
aave_v3_gnosis,basket_return,return_shock,28,5.8157185123942776e-08
aave_v3_gnosis,basket_return,return_shock,29,3.9496711870544044e-08
aave_v3_gnosis,basket_return,return_shock,30,2.694180727593426e-08
aave_v3_gnosis,basket_return,liquidation_shock,0,0.0
aave_v3_gnosis,basket_return,liquidation_shock,1,-0.029787867028445304
aave_v3_gnosis,basket_return,liquidation_shock,2,0.04195111724949034
aave_v3_gnosis,basket_return,liquidation_shock,3,-0.025912071515684698
aave_v3_gnosis,basket_return,liquidation_shock,4,-0.001240986404995656
aave_v3_gnosis,basket_return,liquidation_shock,5,-0.0017380228045320446
aave_v3_gnosis,basket_return,liquidation_shock,6,-0.0011615629687765625
aave_v3_gnosis,basket_return,liquidation_shock,7,-0.0012910801578338686
aave_v3_gnosis,basket_return,liquidation_shock,8,-0.00025656695749611826
aave_v3_gnosis,basket_return,liquidation_shock,9,-0.0005820643558160796
aave_v3_gnosis,basket_return,liquidation_shock,10,-0.0002730576920483657
aave_v3_gnosis,basket_return,liquidation_shock,11,-0.0001980119884837928
aave_v3_gnosis,basket_return,liquidation_shock,12,-0.00013250837403422998
aave_v3_gnosis,basket_return,liquidation_shock,13,-9.613097518357852e-05
aave_v3_gnosis,basket_return,liquidation_shock,14,-5.978357826472729e-05
aave_v3_gnosis,basket_return,liquidation_shock,15,-4.3847844284711203e-05
aave_v3_gnosis,basket_return,liquidation_shock,16,-2.8917873310519442e-05
aave_v3_gnosis,basket_return,liquidation_shock,17,-1.9823072566130025e-05
aave_v3_gnosis,basket_return,liquidation_shock,18,-1.3454893117383625e-05
aave_v3_gnosis,basket_return,liquidation_shock,19,-9.22362430912219e-06
aave_v3_gnosis,basket_return,liquidation_shock,20,-6.231205130416054e-06
aave_v3_gnosis,basket_return,liquidation_shock,21,-4.2677327770017165e-06
aave_v3_gnosis,basket_return,liquidation_shock,22,-2.8987812470305147e-06
aave_v3_gnosis,basket_return,liquidation_shock,23,-1.97526826905237e-06
aave_v3_gnosis,basket_return,liquidation_shock,24,-1.3444767280233356e-06
aave_v3_gnosis,basket_return,liquidation_shock,25,-9.161220081007988e-07
aave_v3_gnosis,basket_return,liquidation_shock,26,-6.234080401457911e-07
aave_v3_gnosis,basket_return,liquidation_shock,27,-4.247042534836173e-07
aave_v3_gnosis,basket_return,liquidation_shock,28,-2.891434499037401e-07
aave_v3_gnosis,basket_return,liquidation_shock,29,-1.969053801209955e-07
aave_v3_gnosis,basket_return,liquidation_shock,30,-1.34075899624303e-07
aave_v3_gnosis,liquidation,return_shock,0,-0.08119138380021773
aave_v3_gnosis,liquidation,return_shock,1,-0.14606190700213578
aave_v3_gnosis,liquidation,return_shock,2,-0.018649340142897923
aave_v3_gnosis,liquidation,return_shock,3,-0.02789095249156031
aave_v3_gnosis,liquidation,return_shock,4,-0.018980545857115658
aave_v3_gnosis,liquidation,return_shock,5,-0.012516614763464122
aave_v3_gnosis,liquidation,return_shock,6,-0.008455232463481059
aave_v3_gnosis,liquidation,return_shock,7,-0.006579914162842578
aave_v3_gnosis,liquidation,return_shock,8,-0.003911814644289633
aave_v3_gnosis,liquidation,return_shock,9,-0.0027916587806841465
aave_v3_gnosis,liquidation,return_shock,10,-0.001898908154105041
aave_v3_gnosis,liquidation,return_shock,11,-0.0012907325365822376
aave_v3_gnosis,liquidation,return_shock,12,-0.0008744525803516662
aave_v3_gnosis,liquidation,return_shock,13,-0.0006027032991078364
aave_v3_gnosis,liquidation,return_shock,14,-0.00040623241849495323
aave_v3_gnosis,liquidation,return_shock,15,-0.00027763052840286374
aave_v3_gnosis,liquidation,return_shock,16,-0.00018900683444370576
aave_v3_gnosis,liquidation,return_shock,17,-0.00012871038098623852
aave_v3_gnosis,liquidation,return_shock,18,-8.758529509417115e-05
aave_v3_gnosis,liquidation,return_shock,19,-5.9703439253835894e-05
aave_v3_gnosis,liquidation,return_shock,20,-4.062346466932182e-05
aave_v3_gnosis,liquidation,return_shock,21,-2.7670330582153897e-05
aave_v3_gnosis,liquidation,return_shock,22,-1.884141068085551e-05
aave_v3_gnosis,liquidation,return_shock,23,-1.283036273887172e-05
aave_v3_gnosis,liquidation,return_shock,24,-8.736182013285666e-06
aave_v3_gnosis,liquidation,return_shock,25,-5.949421571652079e-06
aave_v3_gnosis,liquidation,return_shock,26,-4.05101040549204e-06
aave_v3_gnosis,liquidation,return_shock,27,-2.758593025604932e-06
aave_v3_gnosis,liquidation,return_shock,28,-1.8784527891394054e-06
aave_v3_gnosis,liquidation,return_shock,29,-1.2791356471991228e-06
aave_v3_gnosis,liquidation,return_shock,30,-8.710199082709091e-07
aave_v3_gnosis,liquidation,liquidation_shock,0,0.9242171740948243
aave_v3_gnosis,liquidation,liquidation_shock,1,0.2165565590594695
aave_v3_gnosis,liquidation,liquidation_shock,2,0.14648870639925188
aave_v3_gnosis,liquidation,liquidation_shock,3,0.17757808630501482
aave_v3_gnosis,liquidation,liquidation_shock,4,0.08999150902692594
aave_v3_gnosis,liquidation,liquidation_shock,5,0.05889572590161292
aave_v3_gnosis,liquidation,liquidation_shock,6,0.047331354659685104
aave_v3_gnosis,liquidation,liquidation_shock,7,0.029485318812692975
aave_v3_gnosis,liquidation,liquidation_shock,8,0.019884036595992798
aave_v3_gnosis,liquidation,liquidation_shock,9,0.014130796171623288
aave_v3_gnosis,liquidation,liquidation_shock,10,0.009423089259664934
aave_v3_gnosis,liquidation,liquidation_shock,11,0.00638219156966627
aave_v3_gnosis,liquidation,liquidation_shock,12,0.004401192502678108
aave_v3_gnosis,liquidation,liquidation_shock,13,0.0029791425686233833
aave_v3_gnosis,liquidation,liquidation_shock,14,0.0020259325652085395
aave_v3_gnosis,liquidation,liquidation_shock,15,0.0013839546699383816
aave_v3_gnosis,liquidation,liquidation_shock,16,0.0009411711016033681
aave_v3_gnosis,liquidation,liquidation_shock,17,0.0006405178968212807
aave_v3_gnosis,liquidation,liquidation_shock,18,0.0004365745093068418
aave_v3_gnosis,liquidation,liquidation_shock,19,0.0002971722265512689
aave_v3_gnosis,liquidation,liquidation_shock,20,0.00020233057459320287
aave_v3_gnosis,liquidation,liquidation_shock,21,0.00013780890882915967
aave_v3_gnosis,liquidation,liquidation_shock,22,9.383366083826328e-05
aave_v3_gnosis,liquidation,liquidation_shock,23,6.389239405101144e-05
aave_v3_gnosis,liquidation,liquidation_shock,24,4.351052203811374e-05
aave_v3_gnosis,liquidation,liquidation_shock,25,2.9627761055591282e-05
aave_v3_gnosis,liquidation,liquidation_shock,26,2.0174728966514102e-05
aave_v3_gnosis,liquidation,liquidation_shock,27,1.3738191734350798e-05
aave_v3_gnosis,liquidation,liquidation_shock,28,9.354970192959778e-06
aave_v3_gnosis,liquidation,liquidation_shock,29,6.370226321263582e-06
aave_v3_gnosis,liquidation,liquidation_shock,30,4.337821667877576e-06
aave_v3_linea,basket_return,return_shock,0,0.9947912943757232
aave_v3_linea,basket_return,return_shock,1,-0.05026922244828389
aave_v3_linea,basket_return,return_shock,2,0.022518724086577898
aave_v3_linea,basket_return,return_shock,3,0.0024511824502169077
aave_v3_linea,basket_return,return_shock,4,0.0011545261879030981
aave_v3_linea,basket_return,return_shock,5,0.00028514750231761575
aave_v3_linea,basket_return,return_shock,6,8.784180001812771e-05
aave_v3_linea,basket_return,return_shock,7,2.4824022802365764e-05
aave_v3_linea,basket_return,return_shock,8,7.245477043182756e-06
aave_v3_linea,basket_return,return_shock,9,2.0889261665701818e-06
aave_v3_linea,basket_return,return_shock,10,6.050607709165002e-07
aave_v3_linea,basket_return,return_shock,11,1.7494798087032666e-07
aave_v3_linea,basket_return,return_shock,12,5.061847887539959e-08
aave_v3_linea,basket_return,return_shock,13,1.464196107331242e-08
aave_v3_linea,basket_return,return_shock,14,4.235757529864947e-09
aave_v3_linea,basket_return,return_shock,15,1.2253132695664627e-09
aave_v3_linea,basket_return,return_shock,16,3.5446158019947656e-10
aave_v3_linea,basket_return,return_shock,17,1.0253896574992677e-10
aave_v3_linea,basket_return,return_shock,18,2.966262326787355e-11
aave_v3_linea,basket_return,return_shock,19,8.580840975114751e-12
aave_v3_linea,basket_return,return_shock,20,2.482277178111547e-12
aave_v3_linea,basket_return,return_shock,21,7.180763916636277e-13
aave_v3_linea,basket_return,return_shock,22,2.0772608710821914e-13
aave_v3_linea,basket_return,return_shock,23,6.009127593978022e-14
aave_v3_linea,basket_return,return_shock,24,1.7383283513036747e-14
aave_v3_linea,basket_return,return_shock,25,5.0286591572054414e-15
aave_v3_linea,basket_return,return_shock,26,1.4546971475032387e-15
aave_v3_linea,basket_return,return_shock,27,4.2081670761998185e-16
aave_v3_linea,basket_return,return_shock,28,1.2173441168664945e-16
aave_v3_linea,basket_return,return_shock,29,3.521549101942371e-17
aave_v3_linea,basket_return,return_shock,30,1.0187183644940342e-17
aave_v3_linea,basket_return,liquidation_shock,0,0.0
aave_v3_linea,basket_return,liquidation_shock,1,-0.06221022979725244
aave_v3_linea,basket_return,liquidation_shock,2,-0.011175977926188957
aave_v3_linea,basket_return,liquidation_shock,3,-0.003980727681237898
aave_v3_linea,basket_return,liquidation_shock,4,-0.001069574875674743
aave_v3_linea,basket_return,liquidation_shock,5,-0.0003183952050270308
aave_v3_linea,basket_return,liquidation_shock,6,-9.112049556559153e-05
aave_v3_linea,basket_return,liquidation_shock,7,-2.6467476967233216e-05
aave_v3_linea,basket_return,liquidation_shock,8,-7.644704088150415e-06
aave_v3_linea,basket_return,liquidation_shock,9,-2.2127684005887255e-06
aave_v3_linea,basket_return,liquidation_shock,10,-6.399702192859151e-07
aave_v3_linea,basket_return,liquidation_shock,11,-1.8514703336897327e-07
aave_v3_linea,basket_return,liquidation_shock,12,-5.3557866952233214e-08
aave_v3_linea,basket_return,liquidation_shock,13,-1.5493477886667222e-08
aave_v3_linea,basket_return,liquidation_shock,14,-4.481953135522717e-09
aave_v3_linea,basket_return,liquidation_shock,15,-1.2965475632079521e-09
aave_v3_linea,basket_return,liquidation_shock,16,-3.750667403675152e-10
aave_v3_linea,basket_return,liquidation_shock,17,-1.0849982796807648e-10
aave_v3_linea,basket_return,liquidation_shock,18,-3.138697023217066e-11
aave_v3_linea,basket_return,liquidation_shock,19,-9.079664432462833e-12
aave_v3_linea,basket_return,liquidation_shock,20,-2.6265772554216094e-12
aave_v3_linea,basket_return,liquidation_shock,21,-7.598197333544392e-13
aave_v3_linea,basket_return,liquidation_shock,22,-2.1980165323585003e-13
aave_v3_linea,basket_return,liquidation_shock,23,-6.358451192363627e-14
aave_v3_linea,basket_return,liquidation_shock,24,-1.8393811388231552e-14
aave_v3_linea,basket_return,liquidation_shock,25,-5.320985996133793e-15
aave_v3_linea,basket_return,liquidation_shock,26,-1.5392618402631492e-15
aave_v3_linea,basket_return,liquidation_shock,27,-4.452796934146106e-16
aave_v3_linea,basket_return,liquidation_shock,28,-1.2881109644694346e-16
aave_v3_linea,basket_return,liquidation_shock,29,-3.726264371222211e-17
aave_v3_linea,basket_return,liquidation_shock,30,-1.0779386673350188e-17
aave_v3_linea,liquidation,return_shock,0,-0.2049470681949148
aave_v3_linea,liquidation,return_shock,1,-0.28024319155151833
aave_v3_linea,liquidation,return_shock,2,-0.056845121385150826
aave_v3_linea,liquidation,return_shock,3,-0.0190999754646712
aave_v3_linea,liquidation,return_shock,4,-0.005234109536795875
aave_v3_linea,liquidation,return_shock,5,-0.00154605039863854
aave_v3_linea,liquidation,return_shock,6,-0.0004437439864181866
aave_v3_linea,liquidation,return_shock,7,-0.0001287505060625865
aave_v3_linea,liquidation,return_shock,8,-3.720305423534048e-05
aave_v3_linea,liquidation,return_shock,9,-1.0766759903438583e-05
aave_v3_linea,liquidation,return_shock,10,-3.114116936716097e-06
aave_v3_linea,liquidation,return_shock,11,-9.009112762916315e-07
aave_v3_linea,liquidation,return_shock,12,-2.6061072467713765e-07
aave_v3_linea,liquidation,return_shock,13,-7.539048001363773e-08
aave_v3_linea,liquidation,return_shock,14,-2.180898436412553e-08
aave_v3_linea,liquidation,return_shock,15,-6.308939741155891e-09
aave_v3_linea,liquidation,return_shock,16,-1.8250575236624894e-09
aave_v3_linea,liquidation,return_shock,17,-5.27955141528207e-10
aave_v3_linea,liquidation,return_shock,18,-1.5272754846692997e-10
aave_v3_linea,liquidation,return_shock,19,-4.4181227623472556e-11
aave_v3_linea,liquidation,return_shock,20,-1.278080361687861e-11
aave_v3_linea,liquidation,return_shock,21,-3.697247725219262e-12
aave_v3_linea,liquidation,return_shock,22,-1.069544692221252e-12
aave_v3_linea,liquidation,return_shock,23,-3.093992980518741e-13
aave_v3_linea,liquidation,return_shock,24,-8.950343661178449e-14
aave_v3_linea,liquidation,return_shock,25,-2.5891672082067175e-14
aave_v3_linea,liquidation,return_shock,26,-7.489977016651436e-15
aave_v3_linea,liquidation,return_shock,27,-2.1667104208034643e-15
aave_v3_linea,liquidation,return_shock,28,-6.267888455611092e-16
aave_v3_linea,liquidation,return_shock,29,-1.8131830315212727e-16
aave_v3_linea,liquidation,return_shock,30,-5.245199765554677e-17
aave_v3_linea,liquidation,liquidation_shock,0,0.9048864375268592
aave_v3_linea,liquidation,liquidation_shock,1,0.2211042148566954
aave_v3_linea,liquidation,liquidation_shock,2,0.06841926367316527
aave_v3_linea,liquidation,liquidation_shock,3,0.019303677920588687
aave_v3_linea,liquidation,liquidation_shock,4,0.005637774953522261
aave_v3_linea,liquidation,liquidation_shock,5,0.0016250286719871482
aave_v3_linea,liquidation,liquidation_shock,6,0.0004707344507277219
aave_v3_linea,liquidation,liquidation_shock,7,0.00013610407701649017
aave_v3_linea,liquidation,liquidation_shock,8,3.9380107380707434e-05
aave_v3_linea,liquidation,liquidation_shock,9,1.1391080725822789e-05
aave_v3_linea,liquidation,liquidation_shock,10,3.2953198795782015e-06
aave_v3_linea,liquidation,liquidation_shock,11,9.532642769986754e-07
aave_v3_linea,liquidation,liquidation_shock,12,2.757626643970162e-07
aave_v3_linea,liquidation,liquidation_shock,13,7.977286432740909e-08
aave_v3_linea,liquidation,liquidation_shock,14,2.3076812748451807e-08
aave_v3_linea,liquidation,liquidation_shock,15,6.675689326224766e-09
aave_v3_linea,liquidation,liquidation_shock,16,1.9311523662683578e-09
aave_v3_linea,liquidation,liquidation_shock,17,5.586462834465287e-10
aave_v3_linea,liquidation,liquidation_shock,18,1.61605934934846e-10
aave_v3_linea,liquidation,liquidation_shock,19,4.6749577590192057e-11
aave_v3_linea,liquidation,liquidation_shock,20,1.3523779429671196e-11
aave_v3_linea,liquidation,liquidation_shock,21,3.912176730887486e-12
aave_v3_linea,liquidation,liquidation_shock,22,1.1317196399936246e-12
aave_v3_linea,liquidation,liquidation_shock,23,3.273853486723708e-13
aave_v3_linea,liquidation,liquidation_shock,24,9.470646505685556e-14
aave_v3_linea,liquidation,liquidation_shock,25,2.7396811004212304e-14
aave_v3_linea,liquidation,liquidation_shock,26,7.925385587603661e-15
aave_v3_linea,liquidation,liquidation_shock,27,2.292665985909657e-15
aave_v3_linea,liquidation,liquidation_shock,28,6.632254374074509e-16
aave_v3_linea,liquidation,liquidation_shock,29,1.9185872845290787e-16
aave_v3_linea,liquidation,liquidation_shock,30,5.55011457755152e-17
aave_v3_optimism,basket_return,return_shock,0,0.994474965536872
aave_v3_optimism,basket_return,return_shock,1,-0.06124281267114732
aave_v3_optimism,basket_return,return_shock,2,0.0028296564463895966
aave_v3_optimism,basket_return,return_shock,3,-0.00029615981181594595
aave_v3_optimism,basket_return,return_shock,4,-7.725614479519444e-06
aave_v3_optimism,basket_return,return_shock,5,-4.203088924205673e-06
aave_v3_optimism,basket_return,return_shock,6,-6.27544360036532e-07
aave_v3_optimism,basket_return,return_shock,7,-1.2667976771677e-07
aave_v3_optimism,basket_return,return_shock,8,-2.31829417142769e-08
aave_v3_optimism,basket_return,return_shock,9,-4.370598410100377e-09
aave_v3_optimism,basket_return,return_shock,10,-8.164073674942592e-10
aave_v3_optimism,basket_return,return_shock,11,-1.5293515445635932e-10
aave_v3_optimism,basket_return,return_shock,12,-2.8623752316739342e-11
aave_v3_optimism,basket_return,return_shock,13,-5.358749142203307e-12
aave_v3_optimism,basket_return,return_shock,14,-1.0031456286282956e-12
aave_v3_optimism,basket_return,return_shock,15,-1.8779142058550778e-13
aave_v3_optimism,basket_return,return_shock,16,-3.5154753051438316e-14
aave_v3_optimism,basket_return,return_shock,17,-6.581023218670881e-15
aave_v3_optimism,basket_return,return_shock,18,-1.2319766175980725e-15
aave_v3_optimism,basket_return,return_shock,19,-2.3062777491466593e-16
aave_v3_optimism,basket_return,return_shock,20,-4.3173844340657494e-17
aave_v3_optimism,basket_return,return_shock,21,-8.082204658140245e-18
aave_v3_optimism,basket_return,return_shock,22,-1.5130001204233683e-18
aave_v3_optimism,basket_return,return_shock,23,-2.832357588170342e-19
aave_v3_optimism,basket_return,return_shock,24,-5.3022133929261805e-20
aave_v3_optimism,basket_return,return_shock,25,-9.925818331425445e-21
aave_v3_optimism,basket_return,return_shock,26,-1.8581272053997418e-21
aave_v3_optimism,basket_return,return_shock,27,-3.478440362526112e-22
aave_v3_optimism,basket_return,return_shock,28,-6.511689469061854e-23
aave_v3_optimism,basket_return,return_shock,29,-1.2189974621492615e-23
aave_v3_optimism,basket_return,return_shock,30,-2.2819804595804556e-24
aave_v3_optimism,basket_return,liquidation_shock,0,0.0
aave_v3_optimism,basket_return,liquidation_shock,1,0.004945936479557044
aave_v3_optimism,basket_return,liquidation_shock,2,0.0006401290399797179
aave_v3_optimism,basket_return,liquidation_shock,3,0.00013634301875476768
aave_v3_optimism,basket_return,liquidation_shock,4,2.4569723476130517e-05
aave_v3_optimism,basket_return,liquidation_shock,5,4.654598576814652e-06
aave_v3_optimism,basket_return,liquidation_shock,6,8.681632851007246e-07
aave_v3_optimism,basket_return,liquidation_shock,7,1.6270536009781805e-07
aave_v3_optimism,basket_return,liquidation_shock,8,3.0448044194417054e-08
aave_v3_optimism,basket_return,liquidation_shock,9,5.700530960255622e-09
aave_v3_optimism,basket_return,liquidation_shock,10,1.0671119637819886e-09
aave_v3_optimism,basket_return,liquidation_shock,11,1.9976691613864576e-10
aave_v3_optimism,basket_return,liquidation_shock,12,3.7396530306214245e-11
aave_v3_optimism,basket_return,liquidation_shock,13,7.000690114471701e-12
aave_v3_optimism,basket_return,liquidation_shock,14,1.310538678015676e-12
aave_v3_optimism,basket_return,liquidation_shock,15,2.453347136527171e-13
aave_v3_optimism,basket_return,liquidation_shock,16,4.592700345232752e-14
aave_v3_optimism,basket_return,liquidation_shock,17,8.597599964645142e-15
aave_v3_optimism,basket_return,liquidation_shock,18,1.6094828475130532e-15
aave_v3_optimism,basket_return,liquidation_shock,19,3.0129746166018563e-16
aave_v3_optimism,basket_return,liquidation_shock,20,5.64033101954384e-17
aave_v3_optimism,basket_return,liquidation_shock,21,1.055877930254947e-17
aave_v3_optimism,basket_return,liquidation_shock,22,1.976618392819505e-18
aave_v3_optimism,basket_return,liquidation_shock,23,3.7002575383083976e-19
aave_v3_optimism,basket_return,liquidation_shock,24,6.926934353848781e-20
aave_v3_optimism,basket_return,liquidation_shock,25,1.296731890846022e-20
aave_v3_optimism,basket_return,liquidation_shock,26,2.4275004075954636e-21
aave_v3_optimism,basket_return,liquidation_shock,27,4.54431503572669e-22
aave_v3_optimism,basket_return,liquidation_shock,28,8.507021905872811e-23
aave_v3_optimism,basket_return,liquidation_shock,29,1.592526511433404e-23
aave_v3_optimism,basket_return,liquidation_shock,30,2.9812321135171935e-24
aave_v3_optimism,liquidation,return_shock,0,-0.19466930400973878
aave_v3_optimism,liquidation,return_shock,1,-0.16847568383977723
aave_v3_optimism,liquidation,return_shock,2,-0.023910507006481226
aave_v3_optimism,liquidation,return_shock,3,-0.004916819161154928
aave_v3_optimism,liquidation,return_shock,4,-0.0008949713081109171
aave_v3_optimism,liquidation,return_shock,5,-0.00016901111520004593
aave_v3_optimism,liquidation,return_shock,6,-3.1554117772540984e-05
aave_v3_optimism,liquidation,return_shock,7,-5.911886464059623e-06
aave_v3_optimism,liquidation,return_shock,8,-1.106429750134841e-06
aave_v3_optimism,liquidation,return_shock,9,-2.0714160490246269e-07
aave_v3_optimism,liquidation,return_shock,10,-3.8776253733784954e-08
aave_v3_optimism,liquidation,return_shock,11,-7.259024168399822e-09
aave_v3_optimism,liquidation,return_shock,12,-1.3588964112989398e-09
aave_v3_optimism,liquidation,return_shock,13,-2.5438750942590275e-10
aave_v3_optimism,liquidation,return_shock,14,-4.76216903679894e-11
aave_v3_optimism,liquidation,return_shock,15,-8.914848281425332e-12
aave_v3_optimism,liquidation,return_shock,16,-1.6688721494970746e-12
aave_v3_optimism,liquidation,return_shock,17,-3.124152246214266e-13
aave_v3_optimism,liquidation,return_shock,18,-5.848457101552019e-14
aave_v3_optimism,liquidation,return_shock,19,-1.09483942724455e-14
aave_v3_optimism,liquidation,return_shock,20,-2.0495548649191546e-15
aave_v3_optimism,liquidation,return_shock,21,-3.8367956440322676e-16
aave_v3_optimism,liquidation,return_shock,22,-7.182535615364882e-17
aave_v3_optimism,liquidation,return_shock,23,-1.3445808078795561e-17
aave_v3_optimism,liquidation,return_shock,24,-2.5170742558341977e-18
aave_v3_optimism,liquidation,return_shock,25,-4.71199854428178e-19
aave_v3_optimism,liquidation,return_shock,26,-8.820927801329259e-20
aave_v3_optimism,liquidation,return_shock,27,-1.6512901382515217e-20
aave_v3_optimism,liquidation,return_shock,28,-3.0912384525759773e-21
aave_v3_optimism,liquidation,return_shock,29,-5.786842026927312e-22
aave_v3_optimism,liquidation,return_shock,30,-1.083304997603996e-22
aave_v3_optimism,liquidation,liquidation_shock,0,0.94765708545755
aave_v3_optimism,liquidation,liquidation_shock,1,0.18004220344374325
aave_v3_optimism,liquidation,liquidation_shock,2,0.03355165684817485
aave_v3_optimism,liquidation,liquidation_shock,3,0.006289728272000371
aave_v3_optimism,liquidation,liquidation_shock,4,0.0011769369618938271
aave_v3_optimism,liquidation,liquidation_shock,5,0.0002203536719304359
aave_v3_optimism,liquidation,liquidation_shock,6,4.124881923705936e-05
aave_v3_optimism,liquidation,liquidation_shock,7,7.721935374839329e-06
aave_v3_optimism,liquidation,liquidation_shock,8,1.4455515321395446e-06
aave_v3_optimism,liquidation,liquidation_shock,9,2.706096154423817e-07
aave_v3_optimism,liquidation,liquidation_shock,10,5.0658483136996655e-08
aave_v3_optimism,liquidation,liquidation_shock,11,9.483340659477165e-09
aave_v3_optimism,liquidation,liquidation_shock,12,1.7752946973205716e-09
aave_v3_optimism,liquidation,liquidation_shock,13,3.323376774431242e-10
aave_v3_optimism,liquidation,liquidation_shock,14,6.22140822179102e-11
aave_v3_optimism,liquidation,liquidation_shock,15,1.1646564040445203e-11
aave_v3_optimism,liquidation,liquidation_shock,16,2.1802532308892093e-12
aave_v3_optimism,liquidation,liquidation_shock,17,4.0814648305755117e-13
aave_v3_optimism,liquidation,liquidation_shock,18,7.640559786836042e-14
aave_v3_optimism,liquidation,liquidation_shock,19,1.43032357944721e-14
aave_v3_optimism,liquidation,liquidation_shock,20,2.677585934766217e-15
aave_v3_optimism,liquidation,liquidation_shock,21,5.012478673431521e-16
aave_v3_optimism,liquidation,liquidation_shock,22,9.383430845430459e-17
aave_v3_optimism,liquidation,liquidation_shock,23,1.7565915022782562e-17
aave_v3_optimism,liquidation,liquidation_shock,24,3.2883640927331655e-18
aave_v3_optimism,liquidation,liquidation_shock,25,6.155864008423447e-19
aave_v3_optimism,liquidation,liquidation_shock,26,1.152386433544412e-19
aave_v3_optimism,liquidation,liquidation_shock,27,2.1572836735834922e-20
aave_v3_optimism,liquidation,liquidation_shock,28,4.0384654945961985e-21
aave_v3_optimism,liquidation,liquidation_shock,29,7.560064423030974e-22
aave_v3_optimism,liquidation,liquidation_shock,30,1.415254733681796e-22
aave_v3_polygon,basket_return,return_shock,0,0.9854550056680365
aave_v3_polygon,basket_return,return_shock,1,-0.07860765272215325
aave_v3_polygon,basket_return,return_shock,2,0.05863789261514696
aave_v3_polygon,basket_return,return_shock,3,-0.04017543803191332
aave_v3_polygon,basket_return,return_shock,4,0.00363144061318632
aave_v3_polygon,basket_return,return_shock,5,-0.00823794440427946
aave_v3_polygon,basket_return,return_shock,6,0.0008811837464880839
aave_v3_polygon,basket_return,return_shock,7,-0.001267281865872518
aave_v3_polygon,basket_return,return_shock,8,0.0002907906627694611
aave_v3_polygon,basket_return,return_shock,9,-0.00017985932445691564
aave_v3_polygon,basket_return,return_shock,10,7.1703846728767e-05
aave_v3_polygon,basket_return,return_shock,11,-2.7656297917610775e-05
aave_v3_polygon,basket_return,return_shock,12,1.4422485729718378e-05
aave_v3_polygon,basket_return,return_shock,13,-4.916007970368647e-06
aave_v3_polygon,basket_return,return_shock,14,2.6049779463906506e-06
aave_v3_polygon,basket_return,return_shock,15,-9.49568757594408e-07
aave_v3_polygon,basket_return,return_shock,16,4.5399578132517903e-07
aave_v3_polygon,basket_return,return_shock,17,-1.8434535914836516e-07
aave_v3_polygon,basket_return,return_shock,18,7.994423064742129e-08
aave_v3_polygon,basket_return,return_shock,19,-3.485909685302872e-08
aave_v3_polygon,basket_return,return_shock,20,1.4449511863268266e-08
aave_v3_polygon,basket_return,return_shock,21,-6.431263583311505e-09
aave_v3_polygon,basket_return,return_shock,22,2.6623500049472424e-09
aave_v3_polygon,basket_return,return_shock,23,-1.172198277167471e-09
aave_v3_polygon,basket_return,return_shock,24,4.93562993968887e-10
aave_v3_polygon,basket_return,return_shock,25,-2.1340175744541526e-10
aave_v3_polygon,basket_return,return_shock,26,9.128756470131711e-11
aave_v3_polygon,basket_return,return_shock,27,-3.900417774859506e-11
aave_v3_polygon,basket_return,return_shock,28,1.6808170234669283e-11
aave_v3_polygon,basket_return,return_shock,29,-7.157921246924314e-12
aave_v3_polygon,basket_return,return_shock,30,3.0851345397123503e-12
aave_v3_polygon,basket_return,liquidation_shock,0,0.0
aave_v3_polygon,basket_return,liquidation_shock,1,0.012047825649708742
aave_v3_polygon,basket_return,liquidation_shock,2,0.10812201656615235
aave_v3_polygon,basket_return,liquidation_shock,3,0.010882837093231405
aave_v3_polygon,basket_return,liquidation_shock,4,0.019819895145769907
aave_v3_polygon,basket_return,liquidation_shock,5,8.423549650505817e-05
aave_v3_polygon,basket_return,liquidation_shock,6,0.0025419352047303407
aave_v3_polygon,basket_return,liquidation_shock,7,-0.00046743775016424243
aave_v3_polygon,basket_return,liquidation_shock,8,0.0002918391856997763
